"Product ID";Obraz;Nazwa;Indeks;Kategoria;"Cena (netto)";"Cena (brutto)";Ilość;Wyświetlany;Pozycja
576;http://localhost:8080/527/glosniki-komputerowe-edifier-r2750db.jpg;"Głośniki komputerowe Edifier R2750DB";;"Głośniki komputerowe";633.333333;779;10;0
575;http://localhost:8080/526/glosniki-komputerowe-edifier-r1280db.jpg;"Głośniki komputerowe Edifier R1280DB";;"Głośniki komputerowe";348.780488;429;10;0
574;http://localhost:8080/525/glosniki-komputerowe-audiocore-ac870b.jpg;"Głośniki komputerowe Audiocore AC870B";;"Głośniki komputerowe";19.024390;23.4;10;0
573;http://localhost:8080/524/glosniki-komputerowe-edifier-r1010bt-czarny.jpg;"Głośniki komputerowe Edifier R1010BT Czarny";;"Głośniki komputerowe";243.536585;299.55;10;0
572;http://localhost:8080/523/glosniki-komputerowe-genesis-helium-200-ncs-1305.jpg;"Głośniki komputerowe Genesis Helium 200 (NCS-1305)";;"Głośniki komputerowe";113.739837;139.9;10;0
571;http://localhost:8080/522/glosniki-komputerowe-edifier-s350db.jpg;"Głośniki komputerowe Edifier S350DB";;"Głośniki komputerowe";852.845528;1049;10;0
570;http://localhost:8080/521/glosniki-komputerowe-natec-lynx-ngl-1230.jpg;"Głośniki komputerowe Natec Lynx (NGL-1230)";;"Głośniki komputerowe";42.268293;51.99;10;0
569;http://localhost:8080/520/glosniki-komputerowe-edifier-r1280db.jpg;"Głośniki komputerowe Edifier R1280DB";;"Głośniki komputerowe";365.040650;449;10;0
568;http://localhost:8080/519/glosniki-komputerowe-trust-gxt-606-javv-23379.jpg;"Głośniki komputerowe Trust GXT 606 JAVV (23379)";;"Głośniki komputerowe";80.487805;99;10;0
567;http://localhost:8080/518/glosniki-komputerowe-edifier-r1700bt-czarny.jpg;"Głośniki komputerowe Edifier R1700BT Czarny";;"Głośniki komputerowe";381.292683;468.99;10;0
566;http://localhost:8080/517/glosniki-komputerowe-natec-panther-ngl-1229.jpg;"Głośniki komputerowe Natec Panther (NGL-1229)";;"Głośniki komputerowe";27.634146;33.99;10;0
565;http://localhost:8080/516/glosniki-komputerowe-creative-pebble-v2-51mf1695aa000.jpg;"Głośniki komputerowe Creative Pebble V2 (51MF1695AA000)";;"Głośniki komputerowe";95.609756;117.6;10;0
564;http://localhost:8080/515/glosniki-komputerowe-logitech-z906-980-000468.jpg;"Głośniki komputerowe Logitech Z906 (980-000468)";;"Głośniki komputerowe";974.796748;1199;10;0
563;http://localhost:8080/514/glosniki-komputerowe-edifier-r1280t.jpg;"Głośniki komputerowe Edifier R1280T";;"Głośniki komputerowe";300.000000;369;10;0
562;http://localhost:8080/513/glosniki-komputerowe-edifier-c2xd.jpg;"Głośniki komputerowe Edifier C2XD";;"Głośniki komputerowe";380.487805;468;10;0
561;http://localhost:8080/512/laptop-lenovo-ideapad-5-15alc05-82ln00m7pb.jpg;"Laptop Lenovo IdeaPad 5 15ALC05 (82LN00M7PB)";;Laptopy;2275.609756;2799;10;0
560;http://localhost:8080/511/Laptop_MSI_Modern_15_A5M-261PL.jpg;"Laptop MSI Modern 15 A5M-261PL";;Laptopy;2224.227642;2735.8;10;0
559;http://localhost:8080/510/glosniki-komputerowe-logitech-z200-980-000810.jpg;"Głośniki komputerowe Logitech Z200 (980-000810)";;"Głośniki komputerowe";99.178862;121.99;10;0
558;http://localhost:8080/509/glosniki-komputerowe-creative-pebble-51mf1680aa000.jpg;"Głośniki komputerowe Creative Pebble (51MF1680AA000)";;"Głośniki komputerowe";73.162602;89.99;10;0
557;http://localhost:8080/508/glosniki-komputerowe-logitech-z533-980-001054.jpg;"Głośniki komputerowe Logitech Z533 (980-001054)";;"Głośniki komputerowe";296.780488;365.04;10;0
556;http://localhost:8080/507/glosniki-komputerowe-edifier-r1600tiii.jpg;"Głośniki komputerowe Edifier R1600TIII";;"Głośniki komputerowe";291.869919;359;10;0
555;http://localhost:8080/506/glosniki-komputerowe-edifier-m1360.jpg;"Głośniki komputerowe Edifier M1360";;"Głośniki komputerowe";113.813008;139.99;10;0
554;http://localhost:8080/505/glosniki-komputerowe-logitech-z333-980-001202.jpg;"Głośniki komputerowe Logitech Z333 (980-001202)";;"Głośniki komputerowe";202.439024;249;10;0
553;http://localhost:8080/504/glosniki-komputerowe-trust-gxt-620-axon-24482.jpg;"Głośniki komputerowe Trust GXT 620 Axon (24482)";;"Głośniki komputerowe";109.918699;135.2;10;0
552;http://localhost:8080/503/glosniki-komputerowe-genesis-helium-800bt.jpg;"Głośniki komputerowe Genesis Helium 800BT";;"Głośniki komputerowe";405.691057;499;10;0
551;http://localhost:8080/502/plastrol-rozgaleznik-wtyczkowy-4-gniazda-b-u-euro-r-4-w-97744.jpg;"Plastrol Rozgałęźnik wtyczkowy 4-gniazda b/u Euro R-4 (W-97744)";;Rozgałęźniki;6.869919;8.45;10;0
550;http://localhost:8080/501/brennenstuhl-adapter-euro-2-1508030.jpg;"Brennenstuhl Adapter Euro 2 (1508030)";;Rozgałęźniki;8.934959;10.99;10;0
549;http://localhost:8080/500/timex-rogaleznik-wtyczkowy-2xeuro-1x2p-bialy-r-1.jpg;"Timex Rogałęźnik wtyczkowy 2xEuro + 1x2P biały R-1";;Rozgałęźniki;7.154472;8.8;10;0
548;http://localhost:8080/499/timex-rozgaleznik-wtyczkowy-2x2p-1xeuro-bialy-r-20.jpg;"Timex Rozgałeźnik wtyczkowy 2x2P +1xEuro biały R-20";;Rozgałęźniki;8.121951;9.99;10;0
547;http://localhost:8080/498/opal-rozgaleznik-wtyczkowy-z-przeslonami-3x2p-bialy.jpg;"Opal Rozgałęźnik wtyczkowy z przesłonami 3x2P biały";;Rozgałęźniki;8.105691;9.97;10;0
546;http://localhost:8080/497/elcan-rozgaleznik-elektryczny-zlodziejka-potrojny-3x2p.jpg;"Elcan Rozgałęźnik elektryczny złodziejka potrójny 3x2P";;Rozgałęźniki;8.032520;9.88;10;0
545;http://localhost:8080/496/emos-rozgaleznik-wtyczkowy-3-gniazda-b-u-euro-bialy-dg-zd01-3p0013.jpg;"Emos Rozgałęźnik wtyczkowy 3-gniazda b/u Euro biały DG-ZD01/3(P0013)";;Rozgałęźniki;4.869919;5.99;10;0
544;http://localhost:8080/495/v-tac-rozgaleznik-2-wtyczki-plaskie-25a-v-tac-vt-1022.jpg;"V-TAC Rozgałęźnik 2 wtyczki płaskie 2.5A V-TAC VT-1022";;Rozgałęźniki;6.430894;7.91;10;0
543;http://localhost:8080/494/elgotech-rozgaleznik-wtyczkowy-3-gniazda-b-u-euro-r-3pc.jpg;"Elgotech Rozgałęźnik wtyczkowy 3-gniazda b/u EURO R-3PC";;Rozgałęźniki;6.178862;7.6;10;0
542;http://localhost:8080/493/opal-rozgaleznik-2x2pz-2p-ii-r-21.jpg;"Opal Rozgałęźnik 2x2P+Z + 2P/ II R-21";;Rozgałęźniki;6.089431;7.49;10;0
